module,function,co_emergence,co-presence_jaccard_index,co-presence_FET_p_value,co-presence_FET-odds_ratio
B723,NUFIP2,False,0.23880597014925373,0.0004102097876554489,16.32
B723,LAMA5,False,0.16666666666666666,0.00926003751709543,21.428571428571427
B723,VCAN,False,0.5384615384615384,8.253679276828874e-10,47.7037037037037
B723,CACNA1A,False,0.1388888888888889,0.33487075116281256,1.7982456140350878
B723,LCE3A,False,0.1388888888888889,0.33487075116281256,1.7982456140350878
B723,ZNF408,False,0.05,0.46794203941054247,2.0416666666666665
B723,MFAP5,False,0.23880597014925373,0.0004102097876554489,16.32
B723,MFAP4,False,0.23880597014925373,0.0004102097876554489,16.32
B723,IGFL3,False,0.10526315789473684,0.0987589647158168,6.6
B723,ELN,False,0.23880597014925373,0.0004102097876554489,16.32
B723,LCE1C,False,0.1388888888888889,0.33487075116281256,1.7982456140350878
B723,ZNF444,False,0.09523809523809523,0.20674544394650504,3.2333333333333334
B723,PRNP,False,0.10526315789473684,0.0987589647158168,6.6
B723,ARMS2,False,0.09523809523809523,0.20674544394650504,3.2333333333333334
B723,MFAP2,False,0.23880597014925373,0.0004102097876554489,16.32
B723,ACAN,False,0.5384615384615384,8.253679276828874e-10,47.7037037037037
B723,FBN1,False,0.23880597014925373,0.0004102097876554489,16.32
B723,CREB5,False,0.08695652173913043,0.32402745408646844,2.111111111111111
B723,LCE3D,False,0.11764705882352941,0.5012242985273592,1.5203619909502262
B369,ARMS2,False,0.3,0.0024216046965528913,27.0
B424,ARMS2,False,0.3,0.0024216046965528913,27.0
B492,ARMS2,True,0.375,0.00072018475082777,55.0
B634,RECQL4,False,0.1,0.14732724902216426,13.5
B634,TGFB1,False,0.24324324324324326,1.3914108026336053e-05,inf
B634,MFAP1,False,0.13636363636363635,0.004551392281911068,inf
B634,MAGEA3,False,0.1,0.14732724902216426,13.5
B634,ZBTB9,False,0.1,0.14732724902216426,13.5
B634,MFAP3,False,0.13636363636363635,0.004551392281911068,inf
B634,EFEMP2,False,0.09090909090909091,0.21348289349458258,6.6875
B634,TFAP2C,False,0.13636363636363635,0.004551392281911068,inf
B634,FBLN1,False,0.07142857142857142,0.38545237971274326,2.6
B634,VTN,False,0.13636363636363635,0.004551392281911068,inf
B634,HOXA1,False,0.13636363636363635,0.004551392281911068,inf
B634,DYRK1A,False,0.24324324324324326,1.3914108026336053e-05,inf
B634,EGFL7,False,0.1,0.14732724902216426,13.5
B634,ATN1,False,0.13636363636363635,0.004551392281911068,inf
B634,LTBP1,False,0.24324324324324326,1.3914108026336053e-05,inf
B634,EMILIN1,False,0.13636363636363635,0.004551392281911068,inf
B634,OTX1,False,0.21428571428571427,4.987143310137205e-05,inf
B634,GFI1B,False,0.2,9.911423469306292e-05,inf
B634,LOXL1,False,0.09090909090909091,0.21348289349458258,6.6875
B634,ZFP41,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ZNF764,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,FBLN5,False,0.0625,0.48065980544257403,1.8214285714285714
B634,DNAJC10,False,0.1,0.14732724902216426,13.5
B634,FBN2,False,0.13636363636363635,0.004551392281911068,inf
B634,ZNF747,False,0.1,0.14732724902216426,13.5
B634,ST14,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ITM2B,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ZNF460,False,0.1,0.14732724902216426,13.5
B634,MEOX2,False,0.2,9.911423469306292e-05,inf
B634,NUFIP2,False,0.13636363636363635,0.004551392281911068,inf
B634,LAMA5,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ZNF324,False,0.1,0.14732724902216426,13.5
B634,LOX,False,0.09090909090909091,0.21348289349458258,6.6875
B634,ZNF408,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ZNF627,False,0.1,0.14732724902216426,13.5
B634,MFAP5,False,0.13636363636363635,0.004551392281911068,inf
B634,MFAP4,False,0.13636363636363635,0.004551392281911068,inf
B634,ASPH,False,0.3333333333333333,0.0005159582141318551,28.266666666666666
B634,IGFL3,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ELN,False,0.13636363636363635,0.004551392281911068,inf
B634,ZNF444,False,0.07142857142857142,0.38545237971274326,2.6
B634,PRNP,False,0.08333333333333333,0.2750364061776152,4.416666666666667
B634,ZNF136,False,0.1,0.14732724902216426,13.5
B634,MFAP2,False,0.13636363636363635,0.004551392281911068,inf
B634,ZNF696,False,0.1,0.14732724902216426,13.5
B634,FBN1,False,0.13636363636363635,0.004551392281911068,inf
B634,CREB5,False,0.0625,0.48065980544257403,1.8214285714285714
B776,ASPH,False,0.14285714285714285,0.06080034164229063,5.196428571428571
B453,ARMS2,True,0.375,0.00072018475082777,55.0
B207,RECQL4,False,0.047619047619047616,0.31145878603505717,5.105263157894737
B207,ARMS2,False,0.13043478260869565,0.060081086592654556,5.588235294117647
B487,ARMS2,False,0.25,0.005580911128587267,17.666666666666668
B496,ARMS2,False,0.15789473684210525,0.032162582245336135,7.615384615384615
B715,MFAP1,False,0.10606060606060606,0.01730906510777988,inf
B715,FBXW5,False,0.1111111111111111,0.16897076233721472,9.083333333333334
B715,MFAP3,False,0.10606060606060606,0.01730906510777988,inf
B715,TFAP2C,False,0.10606060606060606,0.01730906510777988,inf
B715,COL8A1,False,0.1111111111111111,0.16897076233721472,9.083333333333334
B715,VTN,False,0.10606060606060606,0.01730906510777988,inf
B715,HOXA1,False,0.10606060606060606,0.01730906510777988,inf
B715,NID1,False,0.30434782608695654,4.649966440670009e-06,inf
B715,ATN1,False,0.10606060606060606,0.01730906510777988,inf
B715,EMILIN1,False,0.10606060606060606,0.01730906510777988,inf
B715,HSD3B7,False,0.21739130434782608,0.0018990977564488165,14.84375
B715,OTX1,True,0.13953488372093023,0.00807358432678066,12.5
B715,FN1,False,0.30434782608695654,4.649966440670009e-06,inf
B715,FBN2,False,0.10606060606060606,0.01730906510777988,inf
B715,HSPG2,False,0.30434782608695654,4.649966440670009e-06,inf
B715,NUFIP2,False,0.10606060606060606,0.01730906510777988,inf
B715,LAMA5,False,0.375,0.0005108267248383631,82.5
B715,VCAN,False,0.30434782608695654,4.649966440670009e-06,inf
B715,ZNF408,False,0.1,0.21955515071668855,6.0
B715,MFAP5,False,0.10606060606060606,0.01730906510777988,inf
B715,MFAP4,False,0.10606060606060606,0.01730906510777988,inf
B715,ELN,False,0.10606060606060606,0.01730906510777988,inf
B715,MFAP2,False,0.10606060606060606,0.01730906510777988,inf
B715,ACAN,False,0.30434782608695654,4.649966440670009e-06,inf
B715,FBN1,False,0.10606060606060606,0.01730906510777988,inf
B715,LCE3D,False,0.21739130434782608,0.0018990977564488165,14.84375
B730,MFAP1,False,0.2878787878787879,4.894222799522198e-06,inf
B730,FBXW5,False,0.047619047619047616,0.4123656880816437,2.6944444444444446
B730,MFAP3,False,0.2878787878787879,4.894222799522198e-06,inf
B730,TFAP2C,False,0.2878787878787879,4.894222799522198e-06,inf
B730,COL8A1,False,0.047619047619047616,0.4123656880816437,2.6944444444444446
B730,FBLN1,False,0.08695652173913043,0.24753867254163528,2.7941176470588234
B730,VTN,False,0.2878787878787879,4.894222799522198e-06,inf
B730,HOXA1,False,0.2878787878787879,4.894222799522198e-06,inf
B730,NID1,True,0.8260869565217391,2.1459579201242046e-18,inf
B730,ATN1,False,0.2878787878787879,4.894222799522198e-06,inf
B730,EMILIN1,False,0.2878787878787879,4.894222799522198e-06,inf
B730,HSD3B7,False,0.1111111111111111,0.7443802967214592,1.2862745098039217
B730,OTX1,False,0.08928571428571429,0.4392005941705107,0.5984555984555985
B730,GFI1B,False,0.14285714285714285,0.7978049201111632,1.2186732186732188
B730,ZFP41,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,ZNF764,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,FBLN5,False,0.08,0.6133355559840006,1.8235294117647058
B730,FN1,True,0.8260869565217391,2.1459579201242046e-18,inf
B730,FBN2,False,0.2878787878787879,4.894222799522198e-06,inf
B730,ST14,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,ITM2B,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,MEOX2,False,0.14285714285714285,0.7978049201111632,1.2186732186732188
B730,HSPG2,True,0.8260869565217391,2.1459579201242046e-18,inf
B730,NUFIP2,False,0.2878787878787879,4.894222799522198e-06,inf
B730,LAMA5,False,0.15,0.013006143603556761,18.375
B730,VCAN,True,0.8260869565217391,2.1459579201242046e-18,inf
B730,CACNA1A,False,0.19444444444444445,0.06453718699606073,2.8137254901960786
B730,LCE3A,False,0.19444444444444445,0.06453718699606073,2.8137254901960786
B730,ZNF408,False,0.045454545454545456,0.5094530961377199,1.7777777777777777
B730,MFAP5,False,0.2878787878787879,4.894222799522198e-06,inf
B730,MFAP4,False,0.2878787878787879,4.894222799522198e-06,inf
B730,IGFL3,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,ELN,False,0.2878787878787879,4.894222799522198e-06,inf
B730,LCE1C,False,0.19444444444444445,0.06453718699606073,2.8137254901960786
B730,ZNF444,False,0.08695652173913043,0.24753867254163528,2.7941176470588234
B730,PRNP,False,0.09523809523809523,0.12110346391341487,5.705882352941177
B730,ARMS2,False,0.08695652173913043,0.24753867254163528,2.7941176470588234
B730,MFAP2,False,0.2878787878787879,4.894222799522198e-06,inf
B730,ACAN,True,0.8260869565217391,2.1459579201242046e-18,inf
B730,FBN1,False,0.2878787878787879,4.894222799522198e-06,inf
B730,CREB5,False,0.08,0.6133355559840006,1.8235294117647058
B730,LCE3D,False,0.1111111111111111,0.7443802967214592,1.2862745098039217
B429,ARMS2,False,0.3,0.0024216046965528913,27.0
B624,RECQL4,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,PLSCR1,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,TGFB1,True,1.0,1.7032718731283202e-31,inf
B624,MFAP1,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,OCLN,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,MAGEA3,False,0.05405405405405406,0.09647979139504563,inf
B624,ATXN7,False,0.5675675675675675,1.35080924421212e-13,inf
B624,PROP1,False,0.5675675675675675,1.35080924421212e-13,inf
B624,ZBTB9,False,0.05405405405405406,0.09647979139504563,inf
B624,FBXW5,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,MFAP3,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,KRTAP192,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,EFEMP2,False,0.08108108108108109,0.02911028188643618,inf
B624,TFAP2C,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,COL8A1,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,CYSRT1,False,0.5675675675675675,1.35080924421212e-13,inf
B624,DDIAS,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,RERE,False,0.5675675675675675,1.35080924421212e-13,inf
B624,CLPP,False,0.5675675675675675,1.35080924421212e-13,inf
B624,FBLN1,False,0.075,0.3760365481291942,2.2941176470588234
B624,VTN,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,CXCL5,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,SHANK3,False,0.5675675675675675,1.35080924421212e-13,inf
B624,HOXA1,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,ADAMTSL4,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,DYRK1A,True,1.0,1.7032718731283202e-31,inf
B624,KRTAP111,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,LTBP4,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,EGFL7,False,0.05405405405405406,0.09647979139504563,inf
B624,ZNF768,False,0.5675675675675675,1.35080924421212e-13,inf
B624,NLGN3,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,ATN1,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,LTBP1,True,1.0,1.7032718731283202e-31,inf
B624,EMILIN1,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,SGTA,False,0.5675675675675675,1.35080924421212e-13,inf
B624,HSPA5,False,0.02702702702702703,0.3135593220338983,inf
B624,HSD3B7,False,0.38095238095238093,3.755041435907983e-06,11.58095238095238
B624,TRIM42,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,FBLN7,False,0.02702702702702703,0.3135593220338983,inf
B624,OTX1,True,0.8372093023255814,6.805088995927945e-23,450.0
B624,GFI1B,True,0.782608695652174,1.1055164792216258e-20,288.0
B624,LCE1A,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,LOXL1,False,0.08108108108108109,0.02911028188643618,inf
B624,PLSCR4,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,FAM110A,False,0.5675675675675675,1.35080924421212e-13,inf
B624,CAVIN1,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,ZFP41,False,0.025,1.0,0.7222222222222222
B624,ZNF764,False,0.025,1.0,0.7222222222222222
B624,BAG6,False,0.5675675675675675,1.35080924421212e-13,inf
B624,FBLN5,False,0.125,0.10629866597098617,4.0625
B624,DNAJC10,False,0.05405405405405406,0.09647979139504563,inf
B624,FBN2,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,ZNF747,False,0.05405405405405406,0.09647979139504563,inf
B624,ST14,False,0.025,1.0,0.7222222222222222
B624,ITM2B,False,0.025,1.0,0.7222222222222222
B624,ZNF460,False,0.05405405405405406,0.09647979139504563,inf
B624,MEOX2,True,0.782608695652174,1.1055164792216258e-20,288.0
B624,NUFIP2,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,LAMA5,False,0.025,1.0,0.7222222222222222
B624,IGFBP6,False,0.5675675675675675,1.35080924421212e-13,inf
B624,ZNF324,False,0.05405405405405406,0.09647979139504563,inf
B624,LOX,False,0.08108108108108109,0.02911028188643618,inf
B624,CACNA1A,False,0.35555555555555557,0.0001017068902474502,6.9523809523809526
B624,LCE3A,False,0.35555555555555557,0.0001017068902474502,6.9523809523809526
B624,ZNF408,False,0.07894736842105263,0.09062157317690567,7.0588235294117645
B624,ZNF627,False,0.05405405405405406,0.09647979139504563,inf
B624,MRPL12,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,MFAP5,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,LTBP3,False,0.5675675675675675,1.35080924421212e-13,inf
B624,MFAP4,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,ASPH,False,0.1,0.20338797823779603,3.1515151515151514
B624,FXR1,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,LINGO1,False,0.05263157894736842,0.23121881041226452,4.571428571428571
B624,IGFL3,False,0.025,1.0,0.7222222222222222
B624,ELN,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,LCE1C,False,0.35555555555555557,0.0001017068902474502,6.9523809523809526
B624,LCE2C,False,0.5675675675675675,1.35080924421212e-13,inf
B624,ZNF444,False,0.075,0.3760365481291942,2.2941176470588234
B624,ECM1,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,PRNP,False,0.025,1.0,0.7222222222222222
B624,NOS3,False,0.5675675675675675,1.35080924421212e-13,inf
B624,ZNF136,False,0.05405405405405406,0.09647979139504563,inf
B624,MFAP2,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,HTRA1,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,ANAPC11,False,0.5675675675675675,1.35080924421212e-13,inf
B624,TIMP3,False,0.02631578947368421,0.5306388526727509,2.2222222222222223
B624,ZNF696,False,0.05405405405405406,0.09647979139504563,inf
B624,FBN1,False,0.5606060606060606,1.1026006613024444e-12,inf
B624,CREB5,False,0.125,0.10629866597098617,4.0625
B624,LCE3D,False,0.38095238095238093,3.755041435907983e-06,11.58095238095238
B680,PLSCR1,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,MFAP1,False,0.22727272727272727,0.00010770002678222459,inf
B680,OCLN,False,0.0625,0.23902651021295085,7.285714285714286
B680,FBXW5,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,MFAP3,False,0.22727272727272727,0.00010770002678222459,inf
B680,KRTAP192,False,0.0625,0.23902651021295085,7.285714285714286
B680,TFAP2C,False,0.22727272727272727,0.00010770002678222459,inf
B680,COL8A1,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,DDIAS,False,0.0625,0.23902651021295085,7.285714285714286
B680,FBLN1,False,0.16666666666666666,0.026691350668795757,8.333333333333334
B680,VTN,False,0.22727272727272727,0.00010770002678222459,inf
B680,CXCL5,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,HOXA1,False,0.22727272727272727,0.00010770002678222459,inf
B680,ADAMTSL4,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,KRTAP111,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,LTBP4,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,NID1,True,0.6521739130434783,1.355410014756735e-13,inf
B680,NLGN3,False,0.0625,0.23902651021295085,7.285714285714286
B680,ATN1,False,0.22727272727272727,0.00010770002678222459,inf
B680,EMILIN1,False,0.22727272727272727,0.00010770002678222459,inf
B680,HSD3B7,False,0.125,0.4673311215229601,1.839572192513369
B680,TRIM42,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,OTX1,False,0.09615384615384616,1.0,0.8918918918918919
B680,GFI1B,False,0.09090909090909091,0.7814104002272413,0.7875
B680,LCE1A,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,PLSCR4,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,CAVIN1,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,ZFP41,False,0.1875,0.006284993096672003,25.5
B680,ZNF764,False,0.1875,0.006284993096672003,25.5
B680,FBLN5,False,0.15,0.06346267424132017,4.9
B680,FN1,True,0.6521739130434783,1.355410014756735e-13,inf
B680,FBN2,False,0.22727272727272727,0.00010770002678222459,inf
B680,ST14,False,0.1875,0.006284993096672003,25.5
B680,ITM2B,False,0.1875,0.006284993096672003,25.5
B680,MEOX2,False,0.09090909090909091,0.7814104002272413,0.7875
B680,HSPG2,True,0.6521739130434783,1.355410014756735e-13,inf
B680,NUFIP2,False,0.22727272727272727,0.00010770002678222459,inf
B680,LAMA5,False,0.1875,0.006284993096672003,25.5
B680,VCAN,True,0.6521739130434783,1.355410014756735e-13,inf
B680,CACNA1A,False,0.14705882352941177,0.18456020512959626,2.210526315789474
B680,LCE3A,False,0.14705882352941177,0.18456020512959626,2.210526315789474
B680,ZNF408,False,0.05555555555555555,0.42385065615823114,2.380952380952381
B680,MRPL12,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,MFAP5,False,0.22727272727272727,0.00010770002678222459,inf
B680,MFAP4,False,0.22727272727272727,0.00010770002678222459,inf
B680,FXR1,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,LINGO1,False,0.058823529411764705,0.3374282545819658,3.607142857142857
B680,IGFL3,False,0.1875,0.006284993096672003,25.5
B680,ELN,False,0.22727272727272727,0.00010770002678222459,inf
B680,LCE1C,False,0.14705882352941177,0.18456020512959626,2.210526315789474
B680,ZNF444,False,0.16666666666666666,0.026691350668795757,8.333333333333334
B680,ECM1,False,0.0625,0.23902651021295085,7.285714285714286
B680,PRNP,False,0.1875,0.006284993096672003,25.5
B680,ARMS2,False,0.16666666666666666,0.026691350668795757,8.333333333333334
B680,MFAP2,False,0.22727272727272727,0.00010770002678222459,inf
B680,HTRA1,False,0.0625,0.23902651021295085,7.285714285714286
B680,TIMP3,False,0.0625,0.23902651021295085,7.285714285714286
B680,ACAN,True,0.6521739130434783,1.355410014756735e-13,inf
B680,FBN1,False,0.22727272727272727,0.00010770002678222459,inf
B680,CREB5,False,0.15,0.06346267424132017,4.9
B680,LCE3D,False,0.125,0.4673311215229601,1.839572192513369
B552,ARMS2,False,0.21428571428571427,0.010521950821893925,13.0
B248,RECQL4,False,0.07142857142857142,0.2090395480225989,8.666666666666666
B248,ARMS2,False,0.05555555555555555,0.5116013946008294,1.6666666666666667
B128,RECQL4,False,0.16666666666666666,0.0832971171954223,28.0
B739,MFAP1,False,0.21212121212121213,0.00023209152672940182,inf
B739,FBXW5,False,0.0625,0.3177479057081629,3.923076923076923
B739,MFAP3,False,0.21212121212121213,0.00023209152672940182,inf
B739,TFAP2C,False,0.21212121212121213,0.00023209152672940182,inf
B739,COL8A1,False,0.0625,0.3177479057081629,3.923076923076923
B739,VTN,False,0.21212121212121213,0.00023209152672940182,inf
B739,HOXA1,False,0.21212121212121213,0.00023209152672940182,inf
B739,NID1,True,0.6086956521739131,1.5662515726077824e-12,inf
B739,ATN1,False,0.21212121212121213,0.00023209152672940182,inf
B739,EMILIN1,False,0.21212121212121213,0.00023209152672940182,inf
B739,HSD3B7,False,0.16666666666666666,0.12765700495996501,3.0555555555555554
B739,OTX1,False,0.12,0.5629467953222951,1.4166666666666667
B739,FN1,True,0.6086956521739131,1.5662515726077824e-12,inf
B739,FBN2,False,0.21212121212121213,0.00023209152672940182,inf
B739,HSPG2,True,0.6086956521739131,1.5662515726077824e-12,inf
B739,NUFIP2,False,0.21212121212121213,0.00023209152672940182,inf
B739,LAMA5,False,0.2,0.005063569909960275,28.09090909090909
B739,VCAN,True,0.6086956521739131,1.5662515726077824e-12,inf
B739,ZNF408,False,0.058823529411764705,0.4008046824045604,2.58974358974359
B739,MFAP5,False,0.21212121212121213,0.00023209152672940182,inf
B739,MFAP4,False,0.21212121212121213,0.00023209152672940182,inf
B739,ELN,False,0.21212121212121213,0.00023209152672940182,inf
B739,MFAP2,False,0.21212121212121213,0.00023209152672940182,inf
B739,ACAN,True,0.6086956521739131,1.5662515726077824e-12,inf
B739,FBN1,False,0.21212121212121213,0.00023209152672940182,inf
B739,LCE3D,False,0.16666666666666666,0.12765700495996501,3.0555555555555554
B321,ARMS2,False,0.21428571428571427,0.010521950821893925,13.0
B21,ARMS2,False,0.13636363636363635,0.05218813560532906,6.0
B30,RECQL4,False,0.012658227848101266,1.0,0.5064935064935064
B30,PLSCR1,False,0.038461538461538464,0.5499707773232025,inf
B30,TGFB1,False,0.29213483146067415,0.6754341207770136,1.3181818181818181
B30,MFAP1,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,OCLN,False,0.02564102564102564,0.5480225988700563,inf
B30,MAGEA3,False,0.012658227848101266,1.0,0.5064935064935064
B30,ATXN7,False,0.2692307692307692,7.272076755454113e-05,inf
B30,PROP1,False,0.2692307692307692,7.272076755454113e-05,inf
B30,ZBTB9,False,0.012658227848101266,1.0,0.5064935064935064
B30,FBXW5,False,0.038461538461538464,0.5499707773232025,inf
B30,MFAP3,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,KRTAP192,False,0.02564102564102564,0.5480225988700563,inf
B30,EFEMP2,False,0.02531645569620253,1.0,1.0263157894736843
B30,TFAP2C,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,COL8A1,False,0.038461538461538464,0.5499707773232025,inf
B30,CYSRT1,False,0.2692307692307692,7.272076755454113e-05,inf
B30,DDIAS,False,0.02564102564102564,0.5480225988700563,inf
B30,RERE,False,0.2692307692307692,7.272076755454113e-05,inf
B30,CLPP,False,0.2692307692307692,7.272076755454113e-05,inf
B30,FBLN1,False,0.06329113924050633,0.6623482169219874,2.671232876712329
B30,VTN,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,CXCL5,False,0.038461538461538464,0.5499707773232025,inf
B30,SHANK3,False,0.2692307692307692,7.272076755454113e-05,inf
B30,HOXA1,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,ADAMTSL4,False,0.038461538461538464,0.5499707773232025,inf
B30,DYRK1A,False,0.29213483146067415,0.6754341207770136,1.3181818181818181
B30,KRTAP111,False,0.038461538461538464,0.5499707773232025,inf
B30,LTBP4,False,0.038461538461538464,0.5499707773232025,inf
B30,EGFL7,False,0.012658227848101266,1.0,0.5064935064935064
B30,NID1,False,0.2948717948717949,3.4138125828313295e-05,inf
B30,ZNF768,False,0.2692307692307692,7.272076755454113e-05,inf
B30,NLGN3,False,0.02564102564102564,0.5480225988700563,inf
B30,ATN1,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,LTBP1,False,0.29213483146067415,0.6754341207770136,1.3181818181818181
B30,EMILIN1,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,SGTA,False,0.2692307692307692,7.272076755454113e-05,inf
B30,HSPA5,False,0.01282051282051282,1.0,inf
B30,HSD3B7,False,0.2692307692307692,7.272076755454113e-05,inf
B30,TRIM42,False,0.038461538461538464,0.5499707773232025,inf
B30,FBLN7,False,0.01282051282051282,1.0,inf
B30,OTX1,False,0.34831460674157305,0.22584471822973767,1.7388781431334623
B30,GFI1B,False,0.38202247191011235,0.11038245384020955,2.0371900826446283
B30,LCE1A,False,0.038461538461538464,0.5499707773232025,inf
B30,LOXL1,False,0.02531645569620253,1.0,1.0263157894736843
B30,PLSCR4,False,0.038461538461538464,0.5499707773232025,inf
B30,FAM110A,False,0.2692307692307692,7.272076755454113e-05,inf
B30,CAVIN1,False,0.038461538461538464,0.5499707773232025,inf
B30,ZFP41,False,0.0379746835443038,1.0,1.56
B30,ZNF764,False,0.0379746835443038,1.0,1.56
B30,BAG6,False,0.2692307692307692,7.272076755454113e-05,inf
B30,FBLN5,False,0.08860759493670886,0.2627936069463393,3.8450704225352115
B30,DNAJC10,False,0.012658227848101266,1.0,0.5064935064935064
B30,FN1,False,0.2948717948717949,3.4138125828313295e-05,inf
B30,FBN2,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,ZNF747,False,0.012658227848101266,1.0,0.5064935064935064
B30,ST14,False,0.0379746835443038,1.0,1.56
B30,ITM2B,False,0.0379746835443038,1.0,1.56
B30,ZNF460,False,0.012658227848101266,1.0,0.5064935064935064
B30,MEOX2,False,0.38202247191011235,0.11038245384020955,2.0371900826446283
B30,HSPG2,False,0.2948717948717949,3.4138125828313295e-05,inf
B30,NUFIP2,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,LAMA5,False,0.0379746835443038,1.0,1.56
B30,IGFBP6,False,0.2692307692307692,7.272076755454113e-05,inf
B30,ZNF324,False,0.012658227848101266,1.0,0.5064935064935064
B30,LOX,False,0.02531645569620253,1.0,1.0263157894736843
B30,VCAN,False,0.2948717948717949,3.4138125828313295e-05,inf
B30,CACNA1A,False,0.3076923076923077,1.6009851263123738e-05,inf
B30,LCE3A,False,0.3076923076923077,1.6009851263123738e-05,inf
B30,ZNF408,False,0.0379746835443038,1.0,1.56
B30,ZNF627,False,0.012658227848101266,1.0,0.5064935064935064
B30,MRPL12,False,0.038461538461538464,0.5499707773232025,inf
B30,MFAP5,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,LTBP3,False,0.2692307692307692,7.272076755454113e-05,inf
B30,MFAP4,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,FXR1,False,0.038461538461538464,0.5499707773232025,inf
B30,LINGO1,False,0.038461538461538464,0.5499707773232025,inf
B30,IGFL3,False,0.0379746835443038,1.0,1.56
B30,ELN,False,0.6179775280898876,1.1930600886325646e-05,6.304347826086956
B30,LCE1C,False,0.3076923076923077,1.6009851263123738e-05,inf
B30,LCE2C,False,0.2692307692307692,7.272076755454113e-05,inf
B30,ZNF444,False,0.06329113924050633,0.6623482169219874,2.671232876712329
B30,ECM1,False,0.02564102564102564,0.5480225988700563,inf
B30,PRNP,False,0.0379746835443038,1.0,1.56
B30,ARMS2,False,0.037037037037037035,0.40607917130380355,0.49333333333333335
B30,NOS3,False,0.2692307692307692,7.272076755454113e-05,inf
